n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
20000,outforest,neg_strongly_corr,tree,10,20000,19999,outforest,3778,13.323000
20000,outforest,neg_uncorr,dense,1,20000,18023,outforest,11436,13.030000
20000,outforest,neg_uncorr,dense,2,20000,17947,outforest,11388,14.067000
20000,outforest,neg_uncorr,dense,3,20000,17978,outforest,11282,13.906000
20000,outforest,neg_uncorr,dense,4,20000,17965,outforest,11337,12.904000
20000,outforest,neg_uncorr,dense,5,20000,18028,outforest,11321,13.536000
20000,outforest,neg_uncorr,dense,6,20000,18038,outforest,11332,13.300000
20000,outforest,neg_uncorr,dense,7,20000,18007,outforest,11320,13.421000
20000,outforest,neg_uncorr,dense,8,20000,17989,outforest,11322,13.059000
20000,outforest,neg_uncorr,dense,9,20000,17970,outforest,11387,13.547000
20000,outforest,neg_uncorr,dense,10,20000,17950,outforest,11365,13.043000
20000,outforest,neg_uncorr,medium,1,20000,12060,outforest,13858,11.227000
20000,outforest,neg_uncorr,medium,2,20000,12049,outforest,13912,12.846000
20000,outforest,neg_uncorr,medium,3,20000,11861,outforest,14032,12.446000
20000,outforest,neg_uncorr,medium,4,20000,11811,outforest,14033,10.737000
20000,outforest,neg_uncorr,medium,5,20000,12063,outforest,14001,11.181000
20000,outforest,neg_uncorr,medium,6,20000,11828,outforest,14095,10.591000
20000,outforest,neg_uncorr,medium,7,20000,12032,outforest,14041,11.347000
20000,outforest,neg_uncorr,medium,8,20000,12078,outforest,14007,10.794000
20000,outforest,neg_uncorr,medium,9,20000,12069,outforest,13912,11.134000
20000,outforest,neg_uncorr,medium,10,20000,11904,outforest,13951,11.094000
20000,outforest,neg_uncorr,sparse,1,20000,6042,outforest,16619,9.925000
20000,outforest,neg_uncorr,sparse,2,20000,5957,outforest,16609,9.989000
20000,outforest,neg_uncorr,sparse,3,20000,6065,outforest,16644,9.332000
20000,outforest,neg_uncorr,sparse,4,20000,5872,outforest,16635,9.271000
20000,outforest,neg_uncorr,sparse,5,20000,6105,outforest,16613,9.709000
20000,outforest,neg_uncorr,sparse,6,20000,6020,outforest,16580,9.449000
20000,outforest,neg_uncorr,sparse,7,20000,6001,outforest,16575,9.419000
20000,outforest,neg_uncorr,sparse,8,20000,6075,outforest,16592,9.326000
20000,outforest,neg_uncorr,sparse,9,20000,6023,outforest,16659,9.344000
20000,outforest,neg_uncorr,sparse,10,20000,5963,outforest,16676,9.571000
20000,outforest,neg_uncorr,tree,1,20000,19999,outforest,10551,13.739000
20000,outforest,neg_uncorr,tree,2,20000,19999,outforest,10450,13.687000
20000,outforest,neg_uncorr,tree,3,20000,19999,outforest,10474,13.800000
20000,outforest,neg_uncorr,tree,4,20000,19999,outforest,10593,13.685000
20000,outforest,neg_uncorr,tree,5,20000,19999,outforest,10591,13.873000
20000,outforest,neg_uncorr,tree,6,20000,19999,outforest,10644,13.476000
20000,outforest,neg_uncorr,tree,7,20000,19999,outforest,10418,14.087000
20000,outforest,neg_uncorr,tree,8,20000,19999,outforest,10564,13.971000
20000,outforest,neg_uncorr,tree,9,20000,19999,outforest,10500,13.896000
20000,outforest,neg_uncorr,tree,10,20000,19999,outforest,10529,13.829000
20000,outforest,neg_weakly_corr,dense,1,20000,18025,outforest,10788,13.329000
20000,outforest,neg_weakly_corr,dense,2,20000,17983,outforest,10742,13.428000
20000,outforest,neg_weakly_corr,dense,3,20000,18013,outforest,10645,12.993000
20000,outforest,neg_weakly_corr,dense,4,20000,18022,outforest,10846,12.973000
20000,outforest,neg_weakly_corr,dense,5,20000,17983,outforest,10746,13.024000
20000,outforest,neg_weakly_corr,dense,6,20000,18010,outforest,10797,13.603000
20000,outforest,neg_weakly_corr,dense,7,20000,17990,outforest,10732,13.496000
20000,outforest,neg_weakly_corr,dense,8,20000,17940,outforest,10820,13.413000
20000,outforest,neg_weakly_corr,dense,9,20000,17912,outforest,10826,12.853000
20000,outforest,neg_weakly_corr,dense,10,20000,18027,outforest,10698,13.089000
20000,outforest,neg_weakly_corr,medium,1,20000,12012,outforest,13218,10.702000
20000,outforest,neg_weakly_corr,medium,2,20000,11902,outforest,13211,11.383000
20000,outforest,neg_weakly_corr,medium,3,20000,12021,outforest,13180,10.980000
20000,outforest,neg_weakly_corr,medium,4,20000,12024,outforest,13253,11.416000
20000,outforest,neg_weakly_corr,medium,5,20000,12107,outforest,13141,10.726000
20000,outforest,neg_weakly_corr,medium,6,20000,11952,outforest,13347,11.246000
20000,outforest,neg_weakly_corr,medium,7,20000,12032,outforest,13241,11.370000
20000,outforest,neg_weakly_corr,medium,8,20000,12124,outforest,13189,11.375000
20000,outforest,neg_weakly_corr,medium,9,20000,12044,outforest,13210,11.446000
20000,outforest,neg_weakly_corr,medium,10,20000,11929,outforest,13218,10.950000
20000,outforest,neg_weakly_corr,sparse,1,20000,6033,outforest,15528,9.108000
20000,outforest,neg_weakly_corr,sparse,2,20000,5924,outforest,15481,9.238000
20000,outforest,neg_weakly_corr,sparse,3,20000,5992,outforest,15454,9.720000
20000,outforest,neg_weakly_corr,sparse,4,20000,5892,outforest,15513,9.176000
20000,outforest,neg_weakly_corr,sparse,5,20000,6109,outforest,15444,8.959000
20000,outforest,neg_weakly_corr,sparse,6,20000,6043,outforest,15470,8.850000
20000,outforest,neg_weakly_corr,sparse,7,20000,6000,outforest,15420,9.042000
20000,outforest,neg_weakly_corr,sparse,8,20000,6004,outforest,15509,9.155000
20000,outforest,neg_weakly_corr,sparse,9,20000,6096,outforest,15441,9.234000
20000,outforest,neg_weakly_corr,sparse,10,20000,5932,outforest,15483,9.212000
20000,outforest,neg_weakly_corr,tree,1,20000,19999,outforest,9842,14.069000
20000,outforest,neg_weakly_corr,tree,2,20000,19999,outforest,9947,13.880000
20000,outforest,neg_weakly_corr,tree,3,20000,19999,outforest,9950,13.943000
20000,outforest,neg_weakly_corr,tree,4,20000,19999,outforest,9881,14.897000
20000,outforest,neg_weakly_corr,tree,5,20000,19999,outforest,9937,14.374000
20000,outforest,neg_weakly_corr,tree,6,20000,19999,outforest,9853,14.051000
